id,title,text,url,wiki_id,views,paragraph_id,langs,text_length,word_count,prompt_token_count,original_paraphrase,corrected_paraphrase,complexity_level,removed_info,added_info,corrected_info,adjusted_complexity,corrected_language,hallucination_in_origin
676165,Pfefferminze,Pfefferminztee ist als Erfrischungsgetränk verbreitet. Dabei werden frische oder getrocknete Blätter der Pflanze mit heißem Wasser übergossen. Der Geschmack wird durch die ätherischen Öle und die schwach adstringierende Geschmackswirkung der Gerbstoffe bestimmt. Auch bei Daueranwendung sind schädliche Effekte nicht zu erwarten.,https://de.wikipedia.org/wiki?curid=104838,104838,898.5228881835938,9,69,329,41,1526,"Pfefferminztee, ein verbreitetes Erfrischungsgetränk, wird durch Infusion von heißem Wasser in frische oder deshydrierte Blätter der Mentha piperita plant erzeugale.Name. Die Geschmackskomposition wird vorrangig durch die flüchtigen ätherischen Öle sowie die mild adstringierenden Eigenschaften der enthaltenen Tannine definiert. Langzeitanwendungen von Pfefferminztee haben gemäß Studien keine negativen gesundheitlichen Auswirkungen.","Pfefferminztee, ein verbreitetes Erfrischungsgetränk, wird durch Infusion von heißem Wasser in frische oder dehydrierte Blätter der Mentha piperita gewonnen. Die Geschmackskomposition wird vorrangig durch die flüchtigen ätherischen Öle sowie die mild adstringierenden Eigenschaften der enthaltenen Tannine definiert. Laut vorhandener toxikologischer Einschätzungen sind auch bei prolongierter Applikation keine negativen Effekte auf die Gesundheit zu antizipieren.",5,False,False,True,True,True,True
213476,Ermordung der Zarenfamilie,"Nach seiner Abdankung kehrte Nikolaus II. am 9. März 1917 zu seiner Frau Alexandra Fjodorowna und seinen Kindern Olga, Tatjana, Maria, Anastasia und Alexei nach Zarskoje Selo zurück. Dort wurde die Zarenfamilie samt ihrem Gefolge unter Hausarrest gestellt. Abgesehen von der eingeschränkten Bewegungsfreiheit hatte die Familie wenig Entbehrungen zu erleiden. Man vertrieb sich die Zeit mit Gartenarbeit und kurzen Spaziergängen im Garten des Alexanderpalastes.",https://de.wikipedia.org/wiki?curid=1328291,1328291,1477.5281982421875,25,38,460,64,1560,"Am 9. März 1917 kehrte der abgedankte Zar Nikolaus II., begleitet von einer starken Sehnsucht nach familiärer Geborgenheit, zu seiner Gattin Alexandra Fjodorowna und seinen Nachkommen zurück. Das Exil der Zarenfamilie in Zarskoje Selo war ein Akt bürgerlicher Zügelung, äußerte sich jedoch vornehmlich durch einen Hausarrest, der eine gewisse Mobilität im botanischen Bereich des Alexanderpalastes zuließ. In dieser reduzierten Freiheit fanden die Familienmitglieder Trost in gärtnerischen Tätigkeiten und sporadischen Promenaden.","Am 9. März 1917, nach seiner formellen Abdankung, kehrte Nikolaus II. zu seiner Familie zurück, die in Zarskoje Selo im Alexanderpalast residierte. Die Zarenfamilie, bestehend aus seiner Frau Alexandra und den Kindern Olga, Tatjana, Maria, Anastasia und Alexei, wurde unter strengen Hausarrest gestellt. Trotz der Einschränkungen der Bewegungsfreiheit mangelte es der Familie nicht an grundlegenden Bedürfnissen. Sie widmeten sich der Gartenarbeit und gelegentlichen Spaziergängen innerhalb der Palastgärten, um die Monotonie zu durchbrechen.",5,True,False,False,False,False,True
779537,Sophie Hunger,"Der Regisseur Micha Lewinsky bot Sophie Hunger 2007 an, eine Rolle in seinem Film ""Der Freund"" zu übernehmen. Sie lehnte zunächst ab, bot aber an, die Filmmusik zu komponieren. Hunger schrieb daraufhin zusammen mit Marcel Vaid (Superterz) den Soundtrack und übernahm im Gegenzug dann doch die von Lewinsky vorgeschlagene Nebenrolle. ""Der Freund"" wurde im Januar 2008 veröffentlicht.",https://de.wikipedia.org/wiki?curid=3915541,3915541,820.802490234375,5,7,382,57,1535,"Im Jahre 2007 erhielt die schweizerische Musikerin Sophie Hunger eine Anfrage von Filmregisseur Micha Lewinsky, eine schauspielerische Leistung in seinem bevorstehenden Projekt 'Der Freund' zu erbringen. Trotz anfänglicher Ablehnung der Schauspielrolle erwog sie stattdessen einen Beitrag in der musikalischen Komposition und kollaborierte mit Marcel Vaid von Superterz zur Realisierung des Soundtracks. Ihre später doch erfolgte Mitwirkung im Film exemplifiziert eine diversifizierte Künstlerentwicklung. Die Filmveröffentlichung erfolgte schließlich im Januar 2008.","Im Jahr 2007 unterbreitete der Filmregisseur Micha Lewinsky Sophie Hunger das Angebot, in seinem anstehenden Filmprojekt 'Der Freund' eine Rolle zu übernehmen. Hunger, primär als Musikerin bekannt, lehnte die schauspielerische Beteiligung initial ab, zeigte sich jedoch bereit, die musikalische Gestaltung des Soundtracks zu übernehmen. In kollaborativer Arbeit mit Marcel Vaid, einem Mitglied von Superterz, komponierte sie die Filmmusik und entschloss sich letztendlich doch, die ihr ursprünglich angebotene Nebenrolle anzunehmen. Die Veröffentlichung des Films erfolgte im Januar 2008.",5,True,True,False,False,False,True
523648,Osterdatum,"Ostern wird im Gedenken an die Auferstehung Jesu Christi gefeiert. Zur Zeit seiner Kreuzigung und Auferstehung in Jerusalem galt im Judentum ein lunisolarer Festkalender nach biblisch fundierten Regeln, der auch für die Christen hinsichtlich des Osterfestes maßgeblich blieb. Später übernahm das Christentum das solare System des julianischen Kalenders, während die Regeln des jüdischen Kalenders im 4. Jahrhundert unter dem Patriarchen Hillel II. systematisch festgelegt wurden.",https://de.wikipedia.org/wiki?curid=27735,27735,1035.0479736328125,4,3,479,65,1566,"Ostern, das kulturell und religiös bedeutende Fest der christlichen Doktrin, commeriert die Auferstehung Christi, in einem Kontext historisch bedingter Zeitmessung. Zu Zeiten der Kreuzigung und Auferstehung Jesu wurde in Jerusalem ein lunisolarer Kalender genutzt, welcher sich an biblisch festgelegten Regeln orientierte und das Osterdatum determinierte. Im seguierenden historischen Verlauf adoptierte das Christentum das solare System des julianischen Kalenders. Parallel dazu wurde der jüdische Kalender im 4. Jahrhundert durch den Patriarchen Hillel II. in einer kodifizierten Form festgelegt.","Ostern, das kulturell und religiös bedeutende Fest der christlichen Doktrin, kommemoriert die Auferstehung Christi, in einem Kontext historisch bedingter Zeitmessung. Zu Zeiten der Kreuzigung und Auferstehung Jesu wurde in Jerusalem ein lunisolarer Kalender genutzt, welcher sich an biblisch festgelegten Regeln orientierte und das Osterdatum determinierte. Im seguierenden historischen Verlauf adoptierte das Christentum das solare System des julianischen Kalenders. Parallel dazu wurde der jüdische Kalender im 4. Jahrhundert durch den Patriarchen Hillel II. in einer kodifizierten Form festgelegt.",5,False,False,False,False,True,False
385988,Hyundai Motor Company,"Seit Juli 2009 verkaufte Hyundai in Korea das Halbhybrid-Modell Elantra LPI Hybrid, bei dem ein Elektroantrieb einen erdgasgetriebenen Ottomotor unterstützt.",https://de.wikipedia.org/wiki?curid=212587,212587,1191.122314453125,22,67,157,20,1477,"In Konsolidierung ihrer Innovationsbestrebungen führte Hyundai im Juli 2009 in Korea das Modell Elantra LPI Hybrid ein. Diese Automobileinheit integrativiert einen erdgasbetriebenen Ottomotor mit einem synchronisierten Elektroantrieb, eine bedeutende Entwicklung im Bereich der Halbhybrid-Technologien, die sowohl Reduzierung der Emissionswerte als auch Optimierung des Kraftstoffverbrauchs bezweckt.","In Konsolidierung ihrer Innovationsbestrebungen führte Hyundai im Juli 2009 in Korea das Modell Elantra LPI Hybrid ein. Diese Automobileinheit kombiniert einen erdgasbetriebenen Ottomotor mit einem synchronisierten Elektroantrieb, eine bedeutende Entwicklung im Bereich der Halbhybrid-Technologien, die sowohl Reduzierung der Emissionswerte als auch Optimierung des Kraftstoffverbrauchs bezweckt.",5,False,False,False,False,True,False
481078,Brixen,"Italienischsprachige Schulen: Für die italienische Sprachgruppe gibt es zwei Grundschulen (eine rechts des Eisack und eine in Milland) sowie die Mittelschule „Alessandro Manzoni“. An weiterführenden Schulen bestehen das Gymnasium bzw. Lyzeum „Dante Alighieri“, die Wirtschaftsfachoberschule „Falcone e Borsellino“ und die Landesberufsschule „Enrico Mattei“.",https://de.wikipedia.org/wiki?curid=94385,94385,1079.7847900390625,26,68,357,43,1540,"Im lokalen Bildungssystem sind spezifische Einrichtungen für die italienischsprachige Demographie integriert. Zwei primäre Bildungseinrichtungen positionieren sich stratifikatorisch entlang des Eisacks sowie in Milland. Die Sekundarbildung wird durch die Mittelschule 'Alessandro Manzoni' repräsentiert. Hiervon ausgehend, diversifizieren sich weiterführende Bildungsangebote in das 'Dante Alighieri' Gymnasium, die kaufmännisch orientierte 'Falcone e Borsellino' Wirtschaftsfachoberschule und die praxisbezogene 'Enrico Mattei' Landesberufsschule.","Für die italienische Sprachgemeinschaft stehen spezifische Bildungsinstitutionen zur Verfügung, darunter zwei Grundschulen, lokalisiert rechts des Eisacks und in Milland, sowie die Mittelschule 'Alessandro Manzoni'. Im sekundären Bildungssektor existieren das Gymnasium bzw. Lyzeum 'Dante Alighieri', die Wirtschaftsfachoberschule 'Falcone e Borsellino' und die Landesberufsschule 'Enrico Mattei'.",5,False,False,False,True,False,True
242213,Haussperling,"Voraussetzungen für Brutvorkommen sind die ganzjährige Verfügbarkeit von Sämereien und Getreideprodukten und geeignete Nistplätze. Optimal sind Dörfer mit Landwirtschaft, Vorstadtbezirke, Stadtzentren mit großen Parkanlagen, zoologische Gärten, Vieh- oder Geflügelfarmen und Einkaufszentren. Es werden aber auch außergewöhnliche Lebensräume besiedelt, wie beispielsweise von der Außenwelt abgeschlossene klimatisierte Flughafengebäude.",https://de.wikipedia.org/wiki?curid=217589,217589,1417.315185546875,17,126,435,46,1568,"Die erfolgreiche Ansiedlung und Vermehrung avifaunistischer Spezies ist eng mit dem ganzjährigen Zugang zu nutritiven Ressourcen, insbesondere Sämereien und Getreideprodukten, und der Verfügbarkeit optimierter Nistökotope verbunden. Präferierte Lebensräume hierfür sind agrarisch geprägte Dörfer, suburbane Regionen, Stadtzentren mit großflächigen grünen Parkanlagen, zoologische Institutionen, sowie land- und viehwirtschaftliche Betriebe. Ebenso zeigen sich Vögel anpassungsfähig gegenüber unkonventionellen Habitaten wie den klimatisierten, von externen Umwelteinflüssen isolierten Räumlichkeiten von Flughafenanlagen.","Die erfolgreiche Ansiedlung und Vermehrung avifaunistischer Spezies ist eng mit dem ganzjährigen Zugang zu nutritiven Ressourcen, insbesondere Sämereien und Getreideprodukten, und der Verfügbarkeit optimierter Nisthabitate verbunden. Präferierte Lebensräume hierfür sind agrarisch geprägte Dörfer, suburbane Regionen, Stadtzentren mit großflächigen grünen Parkanlagen, zoologische Institutionen, sowie land- und viehwirtschaftliche Betriebe. Ebenso zeigen sich Vögel anpassungsfähig gegenüber unkonventionellen Habitaten wie den klimatisierten, von externen Umwelteinflüssen isolierten Räumlichkeiten von Flughafenanlagen.",5,False,False,False,False,True,False
294647,Welfen,"Name und Besitz der Welfen gingen auf den Sohn seiner Schwester Kunigunde oder Kunizza über, die etwa zwanzig Jahre zuvor den italienischen Markgrafen Alberto Azzo II. d’Este geheiratet hatte; er ist der Stammvater der jüngeren Welfen aus dem Hause Este; dieses war ebenso wie die Welfen ursprünglich ein fränkisches Geschlecht aus dem Umkreis Karls des Großen, das er in der Lombardei mit der Verwaltung von Grafschaften betraut hatte.",https://de.wikipedia.org/wiki?curid=17927,17927,1323.455810546875,10,42,436,68,1561,"Die dynastische Kontinuität und der Grundbesitz der Welfen wurden an den Sohn von Kunigunde übertragen, einer Schwester aus der Welfendynastie, die etwa zwei Jahrzehnte zuvor eine matrimoniale Verbindung mit Alberto Azzo II. d’Este, einem Markgrafen aus dem italienischen Adelshaus Este, eingegangen war. Das Haus Este, genau wie die Welfen, hatte seine Ursprünge in der fränkischen Aristokratie und stand unter Karl dem Großen. Beide Familien wurdenaufgrund ihrer strategischen Bedeutung mit der Verwaltung von Grafschaften in der Lombardei beauftragt. Alberto gilt damit als progenitor der jüngeren Welfenlinie aus dem Hause Este.","Die dynastische Kontinuität und der Grundbesitz der Welfen wurden an den Sohn von Kunigunde übertragen, einer Schwester aus der Welfendynastie, die etwa zwei Jahrzehnte zuvor eine matrimoniale Verbindung mit Alberto Azzo II. d’Este, einem Markgrafen aus dem italienischen Adelshaus Este, eingegangen war. Das Haus Este, genau wie die Welfen, hatte seine Ursprünge in der fränkischen Aristokratie und stand unter Karl dem Großen. Beide Familien wurden aufgrund ihrer strategischen Bedeutung mit der Verwaltung von Grafschaften in der Lombardei beauftragt. Alberto gilt damit als progenitor der jüngeren Welfenlinie aus dem Hause Este.",5,False,False,False,False,True,False
711303,Hindi,"Der bloße Stamm wird vor den Hilfsverben zur Bildung von Verlaufsform und Perfekt verwendet, außerdem noch zur Bildung des tū-Imperativs (siehe Abschnitt Imperativ).",https://de.wikipedia.org/wiki?curid=26951,26951,872.761474609375,47,176,165,23,1475,"Der morphologische Kern eines Verbs, bekannt als der Stamm, wird elementar genutzt innerhalb der deutschen Sprachstruktur zur Konstitution von Verbformen für die Darstellung temporaler Aspekte wie Verlaufsform und Perfekt. Des Weiteren wird der Verbalsstamm zur Bildung des tū-Imperativs herangezogen, einer imperativen Ausdrucksform, deren genauere Charakteristika und Verwendung im Abschnitt 'Imperativ' erörtert werden.","Der bloße Stamm eines Verbs wird in Kombination mit Hilfsverben zur Konstituierung von Verlaufsform und Perfekt genutzt. Weiterhin findet er Anwendung in der Bildung des tū-Imperativs, eine Form, die detailliert im Abschnitt über Imperative behandelt wird.",5,True,False,False,True,False,True
640408,Figuren aus Die Simpsons,"Charlie ist ein Mitarbeiter im Atomkraftwerk. Er ist ein ziemlicher Pechvogel, spielt gerne mit Atommüll, wurde jedoch als Aufseher für radioaktive Strahlung ausgebildet. Einmal erwähnt er, dass er eine Schwester habe.",https://de.wikipedia.org/wiki?curid=121630,121630,927.4449462890624,19,33,218,31,1491,"Charlie, ein Angestellter im Atomkraftwerk, nimmt die Rolle des Sicherheitsbeauftragten für radioaktive Strahlung ein. Trotz seiner fundierten Ausbildung in diesem Bereich ist er dafür bekannt, gehäuft in unglückliche Situationen involviert zu sein, oft im Umgang mit radioaktiven Abfällen. Außerdem macht er gelegentlich eine Bemerkung über das Vorhandensein einer Schwester.","Charlie, ein Angestellter im Atomkraftwerk, nimmt die Rolle des Sicherheitsbeauftragten für radioaktive Strahlung ein. Trotz seiner fundierten Ausbildung in diesem Bereich ist er dafür bekannt, gehäuft in unglückliche Situationen involviert zu sein, oft im Umgang mit radioaktiven Abfällen. Außerdem machte er einmal eine Bemerkung über das Vorhandensein einer Schwester.",5,False,False,True,False,False,True
485602,John Mayer,"2002 war Mayer mit Jennifer Love Hewitt, 2007 mit Jessica Simpson liiert. Bis März 2009 war er mit Jennifer Aniston zusammen.",https://de.wikipedia.org/wiki?curid=1417273,1417273,1074.60546875,38,51,125,21,1462,"Mayer, ein bekannter Musiker, war in mehreren prominenten Beziehungen involviert, die mediale Aufmerksamkeit erregten. Im Jahr 2002 ging er eine Beziehung mit der Schauspielerin Jennifer Love Hewitt ein. Diese Beziehung wurde breit in der Presse diskutiert. Fünf Jahre später, im Jahr 2007, war er mit Jessica Simpson, einer bekannten Sängerin und Schauspielerin, liiert. Diese Beziehung dauerte bis in das Jahr 2009, wonach er eine Beziehung mit Jennifer Aniston begann, die bis März desselben Jahres anhielt. Diese Beziehungen stehen exemplarisch für Mayers öffentliches Liebesleben und dessen Resonanz in den Medien.","John Mayer, ein prominenter Musiker, war in den frühen 2000er Jahren in mehrere hochkarätige Beziehungen involviert. 2002 führte er eine Beziehung mit der Schauspielerin Jennifer Love Hewitt. Diese Phase endete, und im Jahr 2007 begann er eine Beziehung mit Jessica Simpson, einer Sängerin und Schauspielerin. Seine letzte öffentlich bekannte Beziehung mit Jennifer Aniston, ebenfalls eine renommierte Schauspielerin, dauerte bis März 2009.",5,True,False,False,False,False,True
363508,Burning Man,Wegen der COVID-19-Pandemie in den Vereinigten Staaten wurde die Veranstaltung 2020 und 2021 abgesagt.,https://de.wikipedia.org/wiki?curid=310757,310757,1222.605712890625,4,32,102,14,1460,Im Kontext der COVID-19-Pandemie in den Vereinigten Staaten wurden die für 2020 und 2021 vorgesehenen Veranstaltungen abgesagt.,Im Kontext der COVID-19-Pandemie in den Vereinigten Staaten wurde die für 2020 und 2021 vorgesehene Veranstaltung abgesagt.,5,False,False,True,False,False,False
572396,Turingmaschine,"Die Turingmaschine führt eine Berechnung aus, indem sie schrittweise eine Eingabe in eine Ausgabe umwandelt. Ein-, Ausgabe und Zwischenergebnisse werden auf dem unendlich langen Band gespeichert.",https://de.wikipedia.org/wiki?curid=5207,5207,988.0462036132812,32,62,195,26,1480,"Die Turingmaschine operationalisiert Algorithmen, indem sie sequentiell eine Eingabe in eine Ausgabe transformiert. Datenzustände, inclusive initialen, intermediären und finalen Ergebnissen, werden kontinuierlich auf einem unendlich ausdehnbaren Speichermedium, dem Band, archiviert.","Die Turingmaschine operationalisiert Algorithmen, indem sie sequentiell eine Eingabe in eine Ausgabe transformiert. Datenzustände, inklusive initialen, intermediären und finalen Ergebnissen, werden kontinuierlich auf einem unendlich ausdehnbaren Speichermedium, dem Band, archiviert.",5,False,False,False,False,True,False
